date,feature_index,O3
2025-12-06T00:00:00.000Z,0,0.11548060551285744
2025-12-09T00:00:00.000Z,0,0.11574656044443449
2025-12-08T00:00:00.000Z,0,0.11542462805906932
2025-12-03T00:00:00.000Z,0,0.11564323926965396
2025-12-07T00:00:00.000Z,0,0.11493858968218168
2026-02-25T00:00:00.000Z,0,0.11272206207116445
2026-02-23T00:00:00.000Z,0,0.11422120407223701
2026-02-24T00:00:00.000Z,0,0.1135232205192248
2026-02-26T00:00:00.000Z,0,0.11303926582137744
2026-02-22T00:00:00.000Z,0,0.1130807009836038
2026-02-21T00:00:00.000Z,0,0.11272373795509338
2026-02-20T00:00:00.000Z,0,0.11128310437003772
2026-02-27T00:00:00.000Z,0,0.11301158542434374
2025-12-15T00:00:00.000Z,0,0.1164001114666462
2025-12-10T00:00:00.000Z,0,0.11690193439523379
2025-12-12T00:00:00.000Z,0,0.1138005035618941
2025-12-13T00:00:00.000Z,0,0.11346902921795846
2025-12-11T00:00:00.000Z,0,0.11515903348724048
2025-12-14T00:00:00.000Z,0,0.1161770097911358
2026-04-06T00:00:00.000Z,0,0.11754280204574268
2026-04-02T00:00:00.000Z,0,0.11876549795269967
2026-04-05T00:00:00.000Z,0,0.11745942657192548
2026-04-04T00:00:00.000Z,0,0.11861684794227283
2026-04-08T00:00:00.000Z,0,0.11784499088923137
2026-04-01T00:00:00.000Z,0,0.11771826247374216
2026-04-03T00:00:00.000Z,0,0.11803133512536684
2026-04-07T00:00:00.000Z,0,0.11757902304331462
2026-05-08T00:00:00.000Z,0,0.11616004804770151
2026-05-06T00:00:00.000Z,0,0.11836754257480303
2026-05-10T00:00:00.000Z,0,0.11654770076274872
2026-05-03T00:00:00.000Z,0,0.11702146281798681
2026-05-07T00:00:00.000Z,0,0.11830600202083588
2026-05-09T00:00:00.000Z,0,0.1167815533777078
2026-05-04T00:00:00.000Z,0,0.11834393541018168
2026-05-05T00:00:00.000Z,0,
2026-08-16T00:00:00.000Z,0,0.11839459985494613
2026-08-21T00:00:00.000Z,0,0.12320106079181035
2026-08-18T00:00:00.000Z,0,0.12120787377158801
2026-08-15T00:00:00.000Z,0,0.11853108704090118
2026-08-19T00:00:00.000Z,0,0.12112421244382858
2026-08-22T00:00:00.000Z,0,0.12108300675948461
2026-08-17T00:00:00.000Z,0,0.121760609994332
2026-08-20T00:00:00.000Z,0,0.1217254196604093
2025-09-08T00:00:00.000Z,0,0.11275393640001614
2025-09-10T00:00:00.000Z,0,0.11559106310208639
2025-09-12T00:00:00.000Z,0,0.1148632509013017
2025-09-11T00:00:00.000Z,0,0.1160046416024367
2025-09-06T00:00:00.000Z,0,0.11358797202507655
2025-09-07T00:00:00.000Z,0,0.11355198646585146
2025-09-09T00:00:00.000Z,0,0.1144913616279761
2025-09-05T00:00:00.000Z,0,0.11376690740386645
2025-10-11T00:00:00.000Z,0,0.11383142570654552
2025-10-12T00:00:00.000Z,0,0.11545375312368075
2025-10-14T00:00:00.000Z,0,0.11877548396587372
2025-10-09T00:00:00.000Z,0,0.11884224539001782
2025-10-13T00:00:00.000Z,0,0.1165369359155496
2025-10-10T00:00:00.000Z,0,0.11661729117234548
2025-10-07T00:00:00.000Z,0,0.12020447924733162
2025-10-08T00:00:00.000Z,0,0.11826222613453866
2025-10-18T00:00:00.000Z,0,0.11951102291544279
2025-10-19T00:00:00.000Z,0,0.11630472888549169
2025-10-22T00:00:00.000Z,0,0.12009299993515014
2025-10-16T00:00:00.000Z,0,0.12014849955836931
2025-10-20T00:00:00.000Z,0,0.11690785810351371
2025-10-15T00:00:00.000Z,0,0.11843649918834369
2025-10-21T00:00:00.000Z,0,0.11987543056408564
2025-10-17T00:00:00.000Z,0,0.12036421274145444
2025-11-06T00:00:00.000Z,0,0.11333746388554573
2025-11-03T00:00:00.000Z,0,0.11736472273866336
2025-11-05T00:00:00.000Z,0,0.11413453420003256
2025-10-31T00:00:00.000Z,0,0.11670008972287178
2025-11-02T00:00:00.000Z,0,0.11738277475039165
2025-11-04T00:00:00.000Z,0,0.115690698971351
